,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
64,,1.0,3,Crafton,2549,,1883,01/01/1970,NA,NA,40.430908,-80.067956,6000,,15205,Crafton Boulevard,Pennsylvania,23100.0,2017,VacantResidentialLand,1885
65,184850,1.0,4,PGH,1981,216275,2412,10/06/2019,06/30/1994,96600,40.426356,-80.068661,18339,158971,15205,Craftmont Avenue,Pennsylvania,106200.0,2019,SingleFamily,1945
66,189016,1.5,3,PGH,1223,215478,201,10/06/2019,NA,NA,40.429651,-80.068729,12522,173895,15205,Balver Avenue,Pennsylvania,129700.0,2019,SingleFamily,1952
67,173638,1.0,3,PGH,1100,182320,242,10/06/2019,08/18/1994,63000,40.428975,-80.067193,5641,164956,15205,Balver Avenue,Pennsylvania,108700.0,2019,SingleFamily,1958
68,173749,2.0,4,Crafton,1776,191124,1848,10/06/2019,10/03/2007,100000,40.430432,-80.066865,6000,156374,15205,Crafton Boulevard,Pennsylvania,112000.0,2019,Duplex,1960
69,151956,1.0,3,PGH,1250,170191,113,10/06/2019,NA,NA,40.427889,-80.068875,7870,133721,15205,Balver Avenue,Pennsylvania,100100.0,2019,SingleFamily,1958
70,178744,2.0,4,Crafton,2667,205556,52,10/06/2019,05/21/1998,33000,40.428727,-80.063937,5667,150145,15205,Baldwick Road,Pennsylvania,106300.0,2019,SingleFamily,1910
71,226725,3.0,3,Crafton,2800,249397,1866,10/06/2019,12/18/2017,210000,40.430704,-80.067487,5998,206320,15205,Crafton Boulevard,Pennsylvania,118700.0,2019,SingleFamily,1912
72,153672,2.0,3,PGH,1010,169039,121,10/06/2019,05/26/2011,110000,40.427805,-80.06864,6992,138305,15205,Balver Avenue,Pennsylvania,100700.0,2019,SingleFamily,1959
73,89667,1.0,3,PGH,1548,126430,106,10/06/2019,NA,NA,40.427546,-80.065418,3938,58284,15205,Grasmere Street,Pennsylvania,58600.0,2019,SingleFamily,1900
74,188574,1.5,3,PGH,1540,209317,183,10/06/2019,09/13/2017,173000,40.428493,-80.068456,5980,169717,15205,Balver Avenue,Pennsylvania,115200.0,2019,SingleFamily,1960
75,226725,3.0,3,Crafton,2800,249397,1877,10/06/2019,12/18/2017,210000,40.430704,-80.067487,5998,206320,15205,Crafton Boulevard,Pennsylvania,118700.0,2019,SingleFamily,1912
76,175494,1.5,3,PGH,1240,193043,248,10/06/2019,10/13/1999,90000,40.428801,-80.068425,7450,159700,15205,Balver Avenue,Pennsylvania,120200.0,2019,SingleFamily,1959
77,139580,1.5,2,PGH,950,154934,137,10/06/2019,08/21/1995,75000,40.42848,-80.069021,6700,125622,15205,Balver Avenue,Pennsylvania,93600.0,2019,SingleFamily,1959
78,183888,1.5,2,PGH,1296,198599,5,10/06/2019,11/05/2018,179000,40.422847,-80.067707,3549,171016,15205,Noble Arms Lane,Pennsylvania,95000.0,2019,SingleFamily,1970
79,171435,1.5,3,PGH,1737,186864,1687,10/06/2019,11/04/2008,120500,40.425977,-80.067599,6500,157720,15205,Durbin Street,Pennsylvania,117300.0,2019,SingleFamily,1961
80,133297,1.0,2,PGH,925,145294,155,10/06/2019,02/28/2007,93000,40.428567,-80.06717,5185,117301,15205,Balver Avenue,Pennsylvania,90000.0,2019,SingleFamily,1957
81,135796,1.5,3,Green Tree,1008,153449,2748,10/06/2019,06/07/2012,85000,40.431733,-80.053326,5850,124932,15205,Noblestown Road,Pennsylvania,75700.0,2019,SingleFamily,1952
82,173638,1.0,3,PGH,1100,182320,141,10/06/2019,08/18/1994,63000,40.428975,-80.067193,5641,164956,15205,Balver Avenue,Pennsylvania,108700.0,2019,SingleFamily,1958
