,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
69,569102,3.5,4,PGH,2700,620321,130,10/06/2019,06/05/1996,140000,40.446812,-79.897335,5279,517883,15208,South Richland Lane,Pennsylvania,300000.0,2019,SingleFamily,1930
70,867130,3.5,4,PGH,4557,945172,131,10/06/2019,07/01/2010,740000,40.448616,-79.917624,10560,771746,15206,Beechwood Lane,Pennsylvania,640000.0,2019,SingleFamily,1977
71,790502,3.5,4,PGH,3840,909077,1336,10/06/2019,NA,NA,40.445061,-79.918436,8000,735167,15217,Beechwood Boulevard,Pennsylvania,541700.0,2019,SingleFamily,1965
72,255598,1.0,3,PGH,1625,311830,1383,10/06/2019,09/05/1995,75000,40.420663,-79.92354,4900,207034,15217,Shady Avenue,Pennsylvania,150000.0,2019,SingleFamily,1925
73,523368,1.5,4,PGH,2420,591406,1204,10/06/2019,08/14/1981,232500,40.448274,-79.920332,4736,455330,15206,Beechwood Court,Pennsylvania,293100.0,2019,SingleFamily,1945
74,788375,4.0,5,PGH,3496,882980,519,10/06/2019,NA,NA,40.447797,-79.912864,6732,693770,15208,Edgerton Place,Pennsylvania,452100.0,2019,SingleFamily,1930
75,673191,3.5,4,PGH,2603,740510,530,10/06/2019,01/17/1989,210000,40.448104,-79.914866,6500,612604,15206,South Linden Avenue,Pennsylvania,344700.0,2019,SingleFamily,1930
76,294965,1.0,3,PGH,1276,333310,611,10/06/2019,08/13/1992,59900,40.445238,-79.907407,3000,250720,15208,Kirtland Street,Pennsylvania,161400.0,2019,SingleFamily,1929
77,656125,2.5,3,PGH,2381,715176,1064,10/06/2019,NA,NA,40.45088,-79.917651,10080,610196,15206,Beechwood Boulevard,Pennsylvania,385100.0,2019,SingleFamily,1960
78,863696,4.5,5,PGH,4192,967340,1092,10/06/2019,NA,NA,40.450298,-79.916583,9300,768689,15206,Lyndhurst Drive,Pennsylvania,590000.0,2019,SingleFamily,1951
79,766735,3.0,4,PGH,4238,851076,142,10/06/2019,NA,NA,40.450613,-79.919143,10407,697729,15206,West Lyndhurst Drive,Pennsylvania,546400.0,2019,SingleFamily,1966
80,552139,2.5,5,PGH,2909,607353,293,10/06/2019,05/02/2001,202000,40.451453,-79.910988,7300,485882,15208,South Linden Avenue,Pennsylvania,285000.0,2019,SingleFamily,1920
81,274216,2.0,4,PGH,1986,340028,445,10/06/2019,12/06/2007,13000,40.443272,-79.896332,3650,213888,15221,South Braddock Avenue,Pennsylvania,147000.0,2019,Duplex,1925
82,544815,2.5,5,PGH,2358,604745,300,10/06/2019,05/14/1986,90000,40.448148,-79.904229,6232,495782,15208,LeRoi Road,Pennsylvania,287700.0,2019,SingleFamily,1929
83,334368,3.0,4,PGH,2806,397898,425,10/06/2019,07/24/1975,17500,40.443824,-79.896129,4234,264151,15221,South Braddock Avenue,Pennsylvania,162100.0,2019,Triplex,1906
84,747715,3.5,4,PGH,3972,859872,6918,10/06/2019,08/13/2004,555000,40.449186,-79.912434,14177,650512,15208,Reynolds Street,Pennsylvania,398500.0,2019,SingleFamily,1927
85,196569,1.0,2,PGH,1378,218192,7036,10/06/2019,03/05/2001,70000,40.450058,-79.904843,2853,159221,15208,Penn Avenue,Pennsylvania,88200.0,2019,SingleFamily,1951
86,654529,2.5,3,PGH,2979,739618,153,10/06/2019,NA,NA,40.449049,-79.906096,6634,589076,15208,Hartwood Drive,Pennsylvania,393700.0,2019,SingleFamily,1965
87,356870,1.0,4,PGH,1564,406832,619,10/06/2019,05/04/2012,159354,40.447655,-79.915867,3720,321183,15206,Hastings Street,Pennsylvania,185500.0,2019,SingleFamily,1929
88,375828,1.5,4,PGH,1925,413411,7042,10/06/2019,05/17/1999,170000,40.447242,-79.906327,2400,338245,15208,Reynolds Street,Pennsylvania,196400.0,2019,SingleFamily,1901
89,2157346,3.0,5,PGH,10837,2761403,1160,10/06/2019,08/01/2001,1175000,40.449989,-79.91887,52228,1984758,15206,Beechwood Boulevard,Pennsylvania,1892800.0,2019,SingleFamily,1910
90,521562,2.0,3,PGH,1944,589365,6939,10/06/2019,10/01/2015,457000,40.451414,-79.906623,2110,453759,15208,Penn Avenue,Pennsylvania,350000.0,2019,Condominium,1920
91,890393,4.0,5,PGH,3000,997240,126,10/06/2019,01/12/2017,785000,40.453166,-79.912466,8034,792450,15206,Conover Road,Pennsylvania,620500.0,2019,SingleFamily,1956
92,269860,3.0,4,Wilkinsburg,1568,291449,7674,10/06/2019,08/07/2018,263000,40.444888,-79.895098,1820,248271,15221,Brashear Street,Pennsylvania,91500.0,2019,SingleFamily,1906
93,282886,1.0,3,PGH,1165,316832,605,10/06/2019,07/02/2001,153000,40.447949,-79.915595,2600,237624,15206,Hastings Street,Pennsylvania,151900.0,2019,SingleFamily,1934
94,265402,2.0,5,PGH,2722,315828,7711,10/06/2019,10/01/2012,100000,40.444207,-79.894321,3180,236208,15221,Waverly Street,Pennsylvania,132600.0,2019,SingleFamily,1910
95,679422,3.0,4,PGH,3198,754158,616,10/06/2019,11/15/1996,350000,40.447393,-79.915489,5400,645451,15206,South Linden Avenue,Pennsylvania,391600.0,2019,SingleFamily,1900
96,,1.0,1,Edgewood,2160,,401,01/01/1970,11/07/1991,35000,40.444717,-79.894503,4133,,15221,East End Avenue,Pennsylvania,112400.0,2019,Apartment,1900
97,197274,2.0,2,PGH,1173,232783,7028,10/06/2019,05/05/2015,160000,40.450349,-79.905596,3600,159792,15208,Penn Avenue,Pennsylvania,99200.0,2019,SingleFamily,1957
98,190032,1.0,3,PGH,850,243241,7040,10/06/2019,05/29/2003,64900,40.449958,-79.904339,7200,142524,15208,Penn Avenue,Pennsylvania,103000.0,2019,Townhouse,1907
99,345532,1.0,3,PGH,1795,390451,6663,10/06/2019,08/13/2003,180000,40.446574,-79.914525,4559,297158,15217,Wilkins Avenue,Pennsylvania,172000.0,2019,SingleFamily,1926
100,411969,4.0,4,PGH,2121,498482,6657,10/06/2019,05/16/2016,263000,40.452051,-79.91457,938717,337815,15206,Reynolds Street,Pennsylvania,203900.0,2019,Townhouse,1925
101,261543,1.0,3,PGH,1458,326929,567,10/06/2019,NA,NA,40.440531,-79.895158,3000,204004,15221,Celeron Street,Pennsylvania,121000.0,2019,SingleFamily,1930
102,430846,2.0,3,PGH,1950,473931,539,10/06/2019,12/20/2017,399200,40.448191,-79.91547,3959,392070,15206,Hastings Street,Pennsylvania,234700.0,2019,SingleFamily,1919
103,774271,3.5,5,PGH,3624,882669,509,10/06/2019,04/01/2013,502500,40.447724,-79.911731,6076,689101,15208,Glen Arden Drive,Pennsylvania,409900.0,2019,SingleFamily,1935
104,530549,2.5,3,PGH,1750,588909,6850,10/06/2019,06/02/2005,318000,40.451385,-79.908734,6272,445661,15208,Penham Place,Pennsylvania,272500.0,2019,SingleFamily,1948
