,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
165,,2.0,2,PGH,1511,,2722,01/01/1970,01/25/1982,13500,40.419097,-79.976242,2200,,15210,Salisbury Street,Pennsylvania,28700.0,2019,SingleFamily,1900
166,271429,1.0,2,PGH,960,323001,2898,10/07/2019,01/09/2018,1500,40.423962,-79.967811,5232,238858,15203,Mary Street,Pennsylvania,231600.0,2019,Quadruplex,1890
167,,2.0,3,PGH,1400,,2016,01/01/1970,NA,NA,40.422344,-79.978507,NA,,15203,South 18th Street,Pennsylvania,NA,NA,Apartment,1910
168,,1.0,2,PGH,1440,,2510,01/01/1970,03/05/2018,25000,40.424169,-79.97104,3500,,15203,Josephine Street,Pennsylvania,25500.0,2019,SingleFamily,1896
169,,NA,0,PGH,NA,,949,01/01/1970,NA,NA,40.423409,-79.990047,3338,,15203,Arlington Avenue,Pennsylvania,3300.0,2019,SingleFamily,NA
170,102428,1.0,3,PGH,1390,124962,2613,10/07/2019,03/19/2012,56500,40.418311,-79.970667,2888,78870,15210,Salisbury Street,Pennsylvania,56500.0,2019,SingleFamily,1935
171,97526,1.0,2,PGH,1104,122883,2328,10/07/2019,03/04/2015,26000,40.419218,-79.972956,1600,69243,15203,Patterson Street,Pennsylvania,72100.0,2019,SingleFamily,1880
172,187067,2.0,2,PGH,884,218868,14,10/07/2019,10/08/2014,154900,40.423094,-79.986244,2244,168360,15203,Regina Street,Pennsylvania,154900.0,2019,SingleFamily,1905
173,102368,1.0,2,PGH,1312,130007,2418,10/07/2019,08/05/1983,12000,40.418547,-79.971848,2156,60397,15210,Salisbury Street,Pennsylvania,74100.0,2019,SingleFamily,1900
174,79776,1.5,3,Mount Oliver,1660,83765,1867,10/07/2019,07/19/2019,80000,40.417873,-79.980671,4782,75787,15210,Arlington Avenue,Pennsylvania,44000.0,2019,SingleFamily,1900
